Plant_Name,PrimSource,Total_MW,latitude,longitude
Harris Lake,petroleum,4.00000000000,43.97190000000,-74.18610000000
High Falls - Saranac NY,hydroelectric,15.00000000000,44.63890000000,-73.74920000000
Kent Falls,hydroelectric,13.60000000000,44.70530000000,-73.59670000000
Cayuga Operating Company,coal,302.20000000000,42.60280000000,-76.63360000000
Bethlehem Energy Center,natural gas,772.80000000000,42.59419600000,-73.76375200000
Allens Falls,hydroelectric,3.50000000000,44.66033800000,-74.86026500000
Beardslee,hydroelectric,16.60000000000,43.01911300000,-74.74134900000
Belfort,hydroelectric,1.80000000000,43.92750000000,-75.33310000000
Bennetts Bridge,hydroelectric,30.30000000000,43.53170000000,-75.95310000000
Black River,hydroelectric,4.50000000000,44.00012200000,-75.81315100000
Blake,hydroelectric,14.20000000000,44.50647400000,-74.75344200000
Browns Falls,hydroelectric,15.80000000000,44.21140700000,-75.05944100000
Chasm,hydroelectric,1.60000000000,44.75330000000,-74.21690000000
Colton,hydroelectric,29.70000000000,44.58390000000,-74.95830000000
Deferiet,hydroelectric,10.80000000000,44.03810000000,-75.68060000000
Dunkirk Generating Plant,coal,520.00000000000,42.49146700000,-79.34663100000
Eagle,hydroelectric,5.80000000000,43.90971400000,-75.20083100000
Eel Weir,hydroelectric,2.00000000000,44.63836500000,-75.49052000000
Effley,hydroelectric,2.90000000000,43.92283100000,-75.27792300000
Elmer,hydroelectric,2.00000000000,43.92753600000,-75.28832200000
Ephratah,hydroelectric,3.70000000000,43.00920000000,-74.53720000000
East Norfolk,hydroelectric,4.10000000000,44.79890000000,-74.98560000000
Five Falls,hydroelectric,22.40000000000,44.52749100000,-74.84917700000
Flat Rock,hydroelectric,5.20000000000,44.22170000000,-75.07420000000
Franklin (NY),hydroelectric,2.00000000000,44.43720000000,-73.97250000000
Fulton Hydro,hydroelectric,0.20000000000,43.32411000000,-76.41898400000
Glenwood Hydro,hydroelectric,1.50000000000,43.23580000000,-78.39060000000
Granby,hydroelectric,10.20000000000,43.32344100000,-76.42084100000
Hannawa,hydroelectric,7.50000000000,44.61920000000,-74.97330000000
Herrings,hydroelectric,4.50000000000,44.02170000000,-75.65110000000
Heuvelton,hydroelectric,0.80000000000,44.61720000000,-75.40420000000
High Dam,hydroelectric,8.80000000000,43.44360000000,-76.49610000000
High Falls - Croghan NY,hydroelectric,5.40000000000,43.92470000000,-75.37310000000
Higley,hydroelectric,6.30000000000,44.53060000000,-74.93310000000
Hydraulic Race,hydroelectric,2.80000000000,43.17094800000,-78.69155100000
Inghams,hydroelectric,6.20000000000,43.06101700000,-74.76434700000
Johnsonville Dam,hydroelectric,2.50000000000,42.92037400000,-73.50888600000
Kamargo,hydroelectric,3.90000000000,44.01170000000,-75.79670000000
Lighthouse Hill,hydroelectric,7.60000000000,43.52410300000,-75.97031800000
Macomb,hydroelectric,0.80000000000,44.87732600000,-74.30628800000
Minetto,hydroelectric,7.00000000000,43.40030000000,-76.47390000000
Moshier,hydroelectric,8.00000000000,43.87190000000,-75.13640000000
Nine Mile Point Nuclear Station,nuclear,1913.00000000000,43.52110000000,-76.41000000000
Norfolk,hydroelectric,5.10000000000,44.80530000000,-74.99750000000
Norwood,hydroelectric,2.20000000000,44.74390000000,-75.00420000000
Oswego Harbor Power,petroleum,1638.80000000000,43.45860000000,-76.53190000000
Oswego Falls East,hydroelectric,4.20000000000,43.31610000000,-76.41530000000
Oswego Falls West,hydroelectric,2.60000000000,43.31560000000,-76.41720000000
Parishville,hydroelectric,2.30000000000,44.63000000000,-74.82580000000
Piercefield,hydroelectric,2.80000000000,44.23341900000,-74.56621700000
Prospect,hydroelectric,18.30000000000,43.29186100000,-75.14773400000
Rainbow Falls Hydro,hydroelectric,24.00000000000,44.51780000000,-74.82280000000
Raymondville,hydroelectric,2.30000000000,44.83500000000,-74.98030000000
South Edwards,hydroelectric,3.40000000000,44.26780000000,-75.19610000000
School Street,hydroelectric,36.90000000000,42.78498000000,-73.70798300000
Schaghticoke,hydroelectric,15.90000000000,42.89920000000,-73.59890000000
Schuylerville,hydroelectric,1.50000000000,43.09682300000,-73.58210700000
Sewalls,hydroelectric,2.20000000000,43.97750000000,-75.89420000000
Sherman Island,hydroelectric,36.90000000000,43.27970000000,-73.70940000000
Soft Maple,hydroelectric,14.40000000000,43.92060000000,-75.24330000000
South Colton,hydroelectric,19.80000000000,44.51330000000,-74.88310000000
Spier Falls,hydroelectric,54.50000000000,43.23390000000,-73.75560000000
Stark,hydroelectric,23.30000000000,44.45530000000,-74.76140000000
Stewarts Bridge,hydroelectric,40.00000000000,43.29780000000,-73.88530000000
Sugar Island,hydroelectric,4.10000000000,44.64218100000,-74.97647300000
Taylorville,hydroelectric,4.40000000000,43.92700200000,-75.32187700000
Trenton Falls,hydroelectric,25.90000000000,43.27580000000,-75.15670000000
Varick,hydroelectric,5.60000000000,43.44860000000,-76.50560000000
Waterport,hydroelectric,3.80000000000,43.32720000000,-78.23940000000
Yaleville,hydroelectric,0.60000000000,44.76610000000,-74.99970000000
Bowline Point,natural gas,1137.00000000000,41.20440000000,-73.96890000000
Grahamsville,hydroelectric,15.50000000000,41.85920000000,-74.51060000000
Hillburn,natural gas,33.10000000000,41.12690000000,-74.16530000000
Mongaup,hydroelectric,4.30000000000,41.53772200000,-74.77138300000
Rio,hydroelectric,10.90000000000,41.46250000000,-74.75780000000
Shoemaker,natural gas,33.00000000000,41.42780000000,-74.41860000000
Swinging Bridge 2,hydroelectric,7.40000000000,41.57170000000,-74.78280000000
Rochester 26,hydroelectric,3.00000000000,43.15220000000,-77.60980000000
Rochester 2,hydroelectric,8.50000000000,43.16110000000,-77.61500000000
Rochester 5,hydroelectric,43.80000000000,43.18030000000,-77.62780000000
Wiscoy 170,hydroelectric,1.00000000000,42.50420000000,-78.08280000000
Plant No 1 Freeport,petroleum,8.70000000000,40.65610000000,-73.59220000000
Plant No 2 Freeport,natural gas,65.80000000000,40.64470000000,-73.56830000000
Greenport,petroleum,8.60000000000,41.10550000000,-72.37580000000
S A Carlson,natural gas,87.00000000000,42.09330000000,-79.24780000000
Crescent,hydroelectric,11.60000000000,42.80560000000,-73.72264000000
Vischer Ferry,hydroelectric,11.60000000000,42.80746000000,-73.84269000000
Blenheim Gilboa,pumped storage,1166.10000000000,42.44230000000,-74.44790000000
Lewiston Niagara,pumped storage,240.00000000000,43.14297300000,-79.02195800000
Robert Moses Niagara,hydroelectric,2438.80000000000,43.14270000000,-79.03940000000
Robert Moses Power Dam,hydroelectric,1025.60000000000,45.00380000000,-74.79940000000
Charles P Keller,natural gas,33.50000000000,40.65833300000,-73.64055600000
Watertown,hydroelectric,6.30000000000,43.97580100000,-75.87466900000
Asheville,natural gas,698.00000000000,35.47310000000,-82.54170000000
Blewett,petroleum,79.00000000000,34.98330000000,-79.87750000000
Marshall Dam,hydroelectric,4.00000000000,35.70252700000,-82.71057100000
Roxboro,coal,2439.00000000000,36.48330000000,-79.07310000000
Tillery,hydroelectric,84.00000000000,35.20674100000,-80.06483000000
Walters,hydroelectric,112.00000000000,35.69460000000,-83.05030000000
W H Weatherspoon,petroleum,124.00000000000,34.58753800000,-78.97552000000
G G Allen,coal,1098.00000000000,35.18970000000,-81.01220000000
Bridgewater,hydroelectric,31.50000000000,35.74280000000,-81.83720000000
Buck,natural gas,668.00000000000,35.71330000000,-80.37670000000
James E. Rogers Energy Complex,coal,1388.00000000000,35.22000000000,-81.75940000000
Cowans Ford,hydroelectric,324.00000000000,35.43460000000,-80.95880000000
Dan River,natural gas,662.00000000000,36.48620000000,-79.72080000000
Lookout Shoals,hydroelectric,27.00000000000,35.75750000000,-81.08940000000
Marshall (NC),coal,2058.00000000000,35.59750000000,-80.96580000000
Mountain Island,hydroelectric,62.00000000000,35.33390000000,-80.98670000000
Oxford Dam,hydroelectric,40.00000000000,35.82140000000,-81.19220000000
Rhodhiss,hydroelectric,33.40000000000,35.77423400000,-81.43777300000
Turner Shoals,hydroelectric,5.40000000000,35.33476700000,-82.18636900000
Tuxedo,hydroelectric,6.40000000000,35.24500600000,-82.38937100000
Bear Creek Dam,hydroelectric,9.50000000000,35.24267700000,-83.07200700000
Cedar Cliff,hydroelectric,6.40000000000,35.25310000000,-83.09830000000
Franklin (NC),hydroelectric,1.00000000000,35.21940000000,-83.37080000000
Mission,hydroelectric,1.80000000000,35.06470000000,-83.92580000000
Nantahala,hydroelectric,50.00000000000,35.27150000000,-83.67620000000
Tennessee Creek,hydroelectric,9.80000000000,35.21390000000,-83.00280000000
Thorpe,hydroelectric,19.70000000000,35.23398800000,-83.12539800000
Tuckasegee,hydroelectric,2.50000000000,35.24701100000,-83.12811100000
Gaston,hydroelectric,220.00000000000,36.49914700000,-77.81154300000
Roanoke Rapids,hydroelectric,95.00000000000,36.47890000000,-77.67220000000
Lake Lure,hydroelectric,3.60000000000,35.42591000000,-82.18400500000
Chatuge,hydroelectric,13.90000000000,35.01913100000,-83.79143800000
Fontana Dam,hydroelectric,304.20000000000,35.45070000000,-83.80500000000
Hiwassee Dam,pumped storage,173.70000000000,35.15086400000,-84.17753300000
Buxton,petroleum,15.00000000000,35.26722200000,-75.53472200000
R M Heskett,coal,192.30000000000,46.86690000000,-100.88360000000
Jamestown,petroleum,41.70000000000,46.90566500000,-98.66218300000
Grafton,petroleum,4.00000000000,48.43002800000,-97.40332800000
Garrison,hydroelectric,510.00000000000,47.49450000000,-101.41150000000
Leland Olds,coal,667.00000000000,47.28076900000,-101.32121300000
Milton R Young,coal,684.00000000000,47.06585400000,-101.21309300000
Cardinal,coal,1800.00000000000,40.25220000000,-80.64860000000
Walter C Beckjord,other,4.00000000000,38.99170000000,-84.29810000000
Dicks Creek,natural gas,136.20000000000,39.46500000000,-84.37780000000
Miami Fort,coal,1076.00000000000,39.11280000000,-84.80360000000
Avon Lake,coal,670.00000000000,41.50445300000,-82.05461900000
FirstEnergy Eastlake,petroleum,24.00000000000,41.67110000000,-81.44250000000
Conesville,coal,1530.00000000000,40.18420000000,-81.88110000000
Frank M Tait,natural gas,266.00000000000,39.72724900000,-84.21108400000
O H Hutchings,natural gas,25.00000000000,39.60880000000,-84.29210000000
J M Stuart,coal,2316.80000000000,38.63610000000,-83.69390000000
Monument,petroleum,12.00000000000,39.76670000000,-84.17390000000
Sidney (OH),petroleum,12.00000000000,40.27917000000,-84.19097000000
Yankee Street,natural gas,102.40000000000,39.60300000000,-84.20470000000
Niles Power Plant,petroleum,25.00000000000,41.16692800000,-80.74769000000
FirstEnergy W H Sammis,coal,2223.00000000000,40.53170000000,-80.63190000000
FirstEnergy West Lorain,natural gas,539.00000000000,41.42944400000,-82.26444400000
Kyger Creek,coal,962.80000000000,38.91440000000,-82.12890000000
FirstEnergy Bay Shore,petroleum,152.00000000000,41.69170000000,-83.43780000000
Richland,natural gas,369.00000000000,41.30520300000,-84.33462200000
Stryker,petroleum,17.00000000000,41.50140000000,-84.42830000000
Arcanum,petroleum,1.40000000000,39.98610000000,-84.55030000000
Bryan (OH),natural gas,31.50000000000,41.47182200000,-84.54314800000
Collinwood,natural gas,16.00000000000,41.55686700000,-81.58796000000
West 41st Street,natural gas,32.00000000000,41.47400000000,-81.71450000000
Dover,coal,40.90000000000,40.52006600000,-81.46815000000
Hamilton (OH),natural gas,123.00000000000,39.40980000000,-84.55430000000
Lebanon,petroleum,30.60000000000,39.43218100000,-84.21092500000
Oberlin (OH),natural gas,17.90000000000,41.28360000000,-82.21940000000
Orrville,coal,78.50000000000,40.85096400000,-81.76576400000
Painesville,coal,48.80000000000,41.72650000000,-81.25400000000
Piqua Power Plant,petroleum,36.50000000000,40.13384800000,-84.23725800000
St Marys,petroleum,22.40000000000,40.54580000000,-84.38890000000
Shelby Municipal Light Plant,petroleum,3.00000000000,40.88000000000,-82.65670000000
Anadarko,petroleum,7.80000000000,39.75698200000,-81.11550300000
Horseshoe Lake,natural gas,876.20000000000,35.50866000000,-97.17969000000
Muskogee,coal,1526.50000000000,35.76135000000,-95.28732000000
Mustang,natural gas,613.50000000000,35.46988000000,-97.67498000000
Seminole (OK),natural gas,1343.50000000000,34.96645000000,-96.72580000000
Northeastern,natural gas,1370.00000000000,36.43170000000,-95.70080000000
Southwestern,natural gas,605.00000000000,35.10090000000,-98.35240000000
Tulsa,natural gas,313.30000000000,36.11649200000,-95.99097400000
Weleetka,natural gas,167.00000000000,35.32330000000,-96.13520000000
Cushing,petroleum,21.20000000000,35.98259700000,-96.77568300000
Markham,hydroelectric,128.00000000000,36.23170000000,-95.18220000000
Pensacola,hydroelectric,126.50000000000,36.46750000000,-95.04138900000
Salina,pumped storage,258.00000000000,36.26468500000,-95.10355800000
Keystone Dam,hydroelectric,80.00000000000,36.15080000000,-96.25170000000
Robert S Kerr,hydroelectric,114.80000000000,35.34447000000,-94.77550000000
Kingfisher,natural gas,8.70000000000,35.85750000000,-97.92770000000
Webbers Falls,hydroelectric,71.00000000000,35.55310000000,-95.17080000000
Mangum,natural gas,5.40000000000,34.88360000000,-99.50220000000
Pawhuska,petroleum,6.80000000000,36.66942500000,-96.34740800000
Boomer Lake Station,petroleum,6.00000000000,36.14380000000,-97.06810000000
Fort Gibson,hydroelectric,51.20000000000,35.86930000000,-95.22690000000
Tenkiller Ferry,hydroelectric,42.00000000000,35.59500000000,-95.05110000000
Anadarko Plant,natural gas,485.00000000000,35.08470000000,-98.23000000000
Mooreland,natural gas,322.00000000000,36.43725000000,-99.22543000000
Hells Canyon,hydroelectric,445.00000000000,45.24390000000,-116.70080000000
Oxbow (OR),hydroelectric,219.80000000000,44.97164300000,-116.83504200000
Clearwater 1,hydroelectric,17.90000000000,43.25124400000,-122.33792400000
Clearwater 2,hydroelectric,31.00000000000,43.26689400000,-122.40980700000
Eagle Point,hydroelectric,2.80000000000,42.51457500000,-122.75706200000
East Side,hydroelectric,3.00000000000,42.22484700000,-121.79549600000
Fish Creek,hydroelectric,10.40000000000,43.27422100000,-122.44897800000
John C Boyle,hydroelectric,98.00000000000,42.09361100000,-122.07030000000
Lemolo 1,hydroelectric,32.00000000000,43.35580000000,-122.24940000000
Prospect 1,hydroelectric,4.60000000000,42.73071700000,-122.51512200000
Prospect 2,hydroelectric,36.00000000000,42.73123700000,-122.51397400000
Prospect 3,hydroelectric,7.70000000000,42.73060600000,-122.41846000000
Prospect 4,hydroelectric,0.90000000000,42.73307300000,-122.51507900000
Slide Creek,hydroelectric,18.00000000000,43.29390000000,-122.47280000000
Soda Springs,hydroelectric,11.60000000000,43.30610000000,-122.50140000000
Toketee Falls,hydroelectric,45.00000000000,43.27272900000,-122.44749800000
Wallowa Falls,hydroelectric,1.10000000000,45.26670200000,-117.21273200000
Faraday,hydroelectric,45.80000000000,45.26804500000,-122.32009000000
North Fork,hydroelectric,58.00000000000,45.24328700000,-122.27995000000
Pelton,hydroelectric,110.00000000000,44.69437400000,-121.23137900000
River Mill,hydroelectric,24.70000000000,45.29999100000,-122.35002300000
Round Butte,hydroelectric,353.00000000000,44.60583700000,-121.27733400000
Sullivan,hydroelectric,18.30000000000,45.35400400000,-122.61895400000
Carmen Smith,hydroelectric,103.80000000000,44.28597700000,-122.04135200000
Leaburg,hydroelectric,8.00000000000,44.10110000000,-122.68920000000
Walterville,hydroelectric,7.50000000000,44.06963600000,-122.83504600000
Big Cliff,hydroelectric,21.00000000000,44.75140000000,-122.28320000000
Bonneville,hydroelectric,1153.90000000000,45.64410000000,-121.94100900000
Cougar,hydroelectric,26.00000000000,44.13070000000,-122.24390000000
Detroit,hydroelectric,100.00000000000,44.72240000000,-122.25110000000
Dexter,hydroelectric,17.00000000000,43.92420000000,-122.80550000000
Green Peter,hydroelectric,80.00000000000,44.44940000000,-122.54940000000
Hills Creek,hydroelectric,30.00000000000,43.71070000000,-122.42380000000
John Day,hydroelectric,2058.00000000000,45.71644000000,-120.69408000000
Lookout Point,hydroelectric,120.00000000000,43.91530000000,-122.75310000000
McNary,hydroelectric,990.50000000000,45.94020000000,-119.29880000000
Brunot Island,natural gas,259.00000000000,40.46485100000,-80.04376100000
Hamilton (PA),petroleum,18.00000000000,39.90873200000,-76.98845400000
Hunterstown,petroleum,53.00000000000,39.86620000000,-77.16480000000
Mountain,petroleum,36.00000000000,40.12294100000,-77.17229200000
Orrtanna,petroleum,18.00000000000,39.84420000000,-77.35080000000
Portland (PA),petroleum,164.00000000000,40.91020500000,-75.07939800000
Shawnee (PA),petroleum,17.00000000000,41.06119400000,-75.05824200000
Titus,petroleum,27.00000000000,40.30560000000,-75.90810000000
Tolna,petroleum,36.00000000000,39.76063400000,-76.63534100000
York Haven,hydroelectric,19.00000000000,40.11362500000,-76.71195000000
