GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66,HD01_VD67,HD01_VD68,HD01_VD69,HD01_VD70,HD01_VD71,HD01_VD72,HD01_VD73,HD01_VD74,HD01_VD75,HD01_VD76,HD01_VD77,HD01_VD78,HD01_VD79,HD01_VD80,HD01_VD81,HD01_VD82,HD01_VD83,HD01_VD84,HD01_VD85,HD01_VD86,HD01_VD87,HD01_VD88,HD01_VD89,HD01_VD90,HD01_VD91,HD01_VD92,HD01_VD93,HD01_VD94,HD01_VD95,HD01_VD96,HD01_VD97,HD01_VD98,HD01_VD99,HD01_VD100,HD01_VD101,HD01_VD102,HD01_VD103,HD01_VD104,HD01_VD105,HD01_VD106,HD01_VD107,HD01_VD108,HD01_VD109,HD01_VD110,HD01_VD111,HD01_VD112,HD01_VD113,HD01_VD114,HD01_VD115,HD01_VD116,HD01_VD117,HD01_VD118,HD01_VD119
1400000US36081055800,36081055800,"Census Tract 558, Queens County, New York",1710,791,405,166,239,5,0,5,110,80,30,24,8,16,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,24,11,13,0,0,0,124,5,119,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,27,93,23,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",1306,412,761,473,288,0,0,0,0,0,0,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",1582,975,238,154,84,5,5,0,43,17,26,5,5,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,80,80,0,11,11,0,117,82,35,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,65,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",105,70,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",1541,776,348,213,135,36,13,23,95,44,51,5,5,0,19,7,12,0,0,0,0,0,0,0,0,0,0,0,0,42,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,78,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,11,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,53,18,35,0,0,0,0,0,0,0,0,0
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",1417,589,272,99,173,26,9,17,40,29,11,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,61,36,25,91,61,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,179,60,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,24,0,24,15,15,0,0,0,0
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",1291,438,821,424,397,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",1618,821,391,194,197,60,39,21,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,43,12,33,15,18,0,0,0,9,0,9,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",4028,2112,1318,1043,275,0,0,0,0,0,0,86,8,78,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,124,137,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,38,21,17,32,8,24,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,48,11,37,58,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",4216,2156,594,392,202,294,278,16,1000,583,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,77,63,14,9,9,0,0,0,0,0,0,0
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",3598,1652,733,586,147,0,0,0,0,0,0,43,19,24,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,640,293,347,76,50,26,28,18,10,0,0,0,0,0,0,0,0,0,8,8,0,36,12,24,123,123,0,203,104,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,9,9,0
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",1530,827,323,226,97,0,0,0,0,0,0,17,17,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35,25,24,14,10,60,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,79,38,52,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,6,0,6,0,0,0,0,0,0
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",3412,2362,241,205,36,168,136,32,446,344,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,16,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,78,61,17,0,0,0
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",2666,814,920,688,232,104,95,9,0,0,0,34,25,9,0,0,0,36,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,200,216,17,17,0,37,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,14,77,44,23,21,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,127,58,69,0,0,0,0,0,0,0,0,0
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",4928,3040,430,313,117,73,55,18,1334,708,626,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,26,17,9,0,0,0,0,0,0,0,0,0
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",3124,1466,785,541,244,14,8,6,0,0,0,60,0,60,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,365,187,178,15,8,7,43,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,61,82,118,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,17,24,24,0,0,0,0,0,0,0,0,0,0
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",4139,1768,1190,864,326,0,0,0,0,0,0,33,9,24,0,0,0,50,24,26,0,0,0,15,15,0,0,0,0,7,7,0,0,0,0,308,144,164,97,50,47,41,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,146,111,343,156,187,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,8,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",3225,1387,483,287,196,0,0,0,0,0,0,53,19,34,0,0,0,79,62,17,0,0,0,0,0,0,17,17,0,0,0,0,9,0,9,552,191,361,200,106,94,41,0,41,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,20,121,126,35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,18,67,26,41,0,0,0,0,0,0,9,9,0
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",3610,1360,1066,603,463,0,0,0,0,0,0,53,25,28,0,0,0,27,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,270,255,100,35,65,43,29,14,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,132,48,84,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,249,153,96,0,0,0,0,0,0,8,8,0
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",1346,940,106,44,62,28,19,9,243,214,29,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",5028,2338,1540,798,742,0,0,0,0,0,0,53,14,39,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,567,220,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,57,40,17,73,49,24,0,0,0,0,0,0,0,0,0,72,14,58,0,0,0,0,0,0,0,0,0
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",1074,949,52,9,43,12,7,5,57,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",3746,1447,548,454,94,0,0,0,0,0,0,145,96,49,11,11,0,80,19,61,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,743,551,192,21,0,21,99,27,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,9,331,158,173,93,61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,8,0,8,130,66,64,0,0,0,0,0,0,0,0,0
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",1498,1276,47,35,12,60,28,32,76,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,21,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",4062,1369,1333,968,365,0,0,0,9,9,0,35,14,21,20,5,15,54,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,429,479,31,0,31,43,20,23,36,18,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,35,41,40,17,23,0,0,0,29,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,19,0,0,0,0,0,0,0,0,0
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",1400,1226,35,10,25,4,0,4,124,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",1619,1296,142,135,7,8,8,0,118,74,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,7,0,0,0
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",1309,667,276,195,81,1,0,1,0,0,0,55,55,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,191,72,119,40,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",1044,835,91,71,20,29,19,10,85,47,38,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",1865,844,608,420,188,0,0,0,0,0,0,12,12,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,262,156,106,0,0,0,63,51,12,31,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",1902,1023,461,302,159,0,0,0,0,0,0,117,74,43,0,0,0,30,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,106,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",1333,1093,111,32,79,49,42,7,68,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
1400000US36081060701,36081060701,"Census Tract 607.01, Queens County, New York",16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",1624,1228,15,5,10,64,64,0,274,231,43,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,6,0,0,0
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",1483,1313,27,27,0,28,28,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",1507,1259,53,32,21,83,62,21,100,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,0,0,0
1400000US36081061301,36081061301,"Census Tract 613.01, Queens County, New York",5717,2423,1253,796,457,28,15,13,0,0,0,61,53,8,0,0,0,33,25,8,0,0,0,0,0,0,0,0,0,0,0,0,71,43,28,1042,530,512,26,10,16,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,78,28,295,135,160,266,31,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0
1400000US36081061302,36081061302,"Census Tract 613.02, Queens County, New York",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081061400,36081061400,"Census Tract 614, Queens County, New York",1234,984,61,37,24,38,34,4,134,82,52,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081061601,36081061601,"Census Tract 616.01, Queens County, New York",2212,1688,51,48,3,77,46,31,352,219,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0
1400000US36081061602,36081061602,"Census Tract 616.02, Queens County, New York",1164,862,68,45,23,13,13,0,189,126,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0
1400000US36081061800,36081061800,"Census Tract 618, Queens County, New York",1809,1602,45,32,13,5,5,0,67,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,14,14,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,54,13,0,0,0
1400000US36081061900,36081061900,"Census Tract 619, Queens County, New York",2629,1560,569,418,151,5,0,5,0,0,0,298,87,211,0,0,0,31,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,54,24,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081062000,36081062000,"Census Tract 620, Queens County, New York",1445,1117,105,87,18,13,13,0,73,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,5,0,0,0
1400000US36081062100,36081062100,"Census Tract 621, Queens County, New York",2441,1670,378,236,142,20,20,0,0,0,0,120,51,69,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,8,8,0,111,45,66,29,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081062200,36081062200,"Census Tract 622, Queens County, New York",1609,1243,87,74,13,58,45,13,205,175,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081062300,36081062300,"Census Tract 623, Queens County, New York",1971,1041,504,356,148,0,0,0,0,0,0,91,49,42,0,0,0,28,9,19,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,145,48,97,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,40,40,0,0,0,0,0,0,0,0,0,0
1400000US36081062400,36081062400,"Census Tract 624, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
